"URL","ASIN","Title","Brand","Fulfillment","Category","BSR","Subcategory","Price","Price Trend (90 days) (%)","Monthly Sales","Sales Trend (90 days) (%)","Monthly Revenue","Review Count","Reviews Rating","Seller","Number of Active Sellers","Last Year Sales","Sales Year Over Year (%)","Size Tier","Width","Height","Length","Weight","Storage Fee (Jan - Sep)","Storage Fee (Oct - Dec)","Best Sales Period","Age (Month)","Number of Images","Variation Count","Sales to Reviews"
"https://amazon.com/dp/B0928V6SNZ","B0928V6SNZ","OnlineBestDeal's Split Top King (Adjustable, Flex Top King Size) 100% Egyptian Cotton, Navy Blue Solid, 800 Thread Count, Sateen Weave, 21 inch Deep Pocket Bed Sheet Set - Split Down 32"" from The top","OnlineBestDeal's","FBM","Home & Kitchen",2484928,"Sheet & Pillowcase Sets",92.99,"N/A",0,0,0,8,3.9,"OnlineBestDeal's",1,18,-55,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","09/01/2021",639,7,305,0
"https://amazon.com/dp/B09YQ7FQ8Y","B09YQ7FQ8Y","Miss Me Yet? Trump 2024 Blankets Super Soft for Bed Couch Sofa Fuzzy Warm Cozy Lightweight Throw for Friend Adults Women Men 80 in x 60 in Large for Adult","Taishakuten","FBM","Home & Kitchen",2639330,"Throws",39.99,"N/A",0,-144,0,2,5,"Taishakuten",2,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","11/01/2022",639,7,140,0
"https://amazon.com/dp/B09Y5C8P1J","B09Y5C8P1J","Gxi Customize Velvet Waterfall Valance Tasseled for Living Room to Match Velvet Thermal Insulated Blackout Curtain European Luxury Curtain Drapes Rod Pocket Swag Valance 1 Panel 110 Inch Width","Gxi","FBM","Home & Kitchen",1033406,"Panels",131.1,"N/A",8,-83,1048.8,27,4.4,"Gxi",1,259,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","10/01/2022",7,7,309,0.3
"https://amazon.com/dp/B09MCHDX6N","B09MCHDX6N","Visaml Boys Girls Venom Quilt Cover Bedding Set Size Twin/Queen Lightweight Soft Duvet Cover Sets Bedroom Decor Comforter Cover Set","Visaml","FBM","Home & Kitchen",1089662,"Bedding Sets & Collections",63.99,35,20,-88,1279.8,39,3.4,"senniaojiaju",1,518,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","11/01/2022",16,1,79,0.51
"https://amazon.com/dp/B09KXWH875","B09KXWH875","Leeorz Boys Duvet Cover Lightning McQueen Bedding Set Lightweight Quilt Cover Super Soft Comforter Cover 3 Piece","Leeorz","FBM","Home & Kitchen",2384409,"Bedding Sets & Collections",69.99,"N/A",0,-130,0,7,4,"chuchichong",1,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","05/01/2022",14,2,78,0
"https://amazon.com/dp/B095S2YQKQ","B095S2YQKQ","Kaisrlse Paterson New Jersey USA Vintage Map Poster Paterson New Jersey USA Map Art Paterson New Jersey USA City Road Map Poster Vintage Gift Map 18X24 inch","Kaisrlse","FBM","Home & Kitchen",4095055,"Posters & Prints",34.49,"N/A",0,0,0,1,5,"Disouvenir",1,3,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","04/01/2022",7,3,280,0
"https://amazon.com/dp/B0B7XR6K6L","B0B7XR6K6L","Crafts City Indian Natural Handmade Blue Border 9x9 Square Feet(270x270 CM)(108x108 Inches) Round Jute Rug","Crafts City","FBM","Home & Kitchen",763380,"Area Rugs",370,"N/A",1,-100,370,"N/A","N/A","CraftShoppers",1,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","01/01/2023",7,3,106,"N/A"
"https://amazon.com/dp/B09DVGVZYZ","B09DVGVZYZ","Yellow Geometry Abstract Shower Curtain Black Grey White Squares Splicing Geometric Modern Home Rectangle Boxs Blocks Chic Art Bathroom Curtains Accessories Polyester Fabric 70 X 70 Inch with Hooks","YENGQAN","FBA","Home & Kitchen",1176417,"Shower Curtain Sets",17.99,-7,1,0,15.99,1,5,"MOPH",1,6,"N/A","Large Standard-Size",6.496062992126,10.236220472441,1.1811023622047,0.79821,31.360483488683112,109.07994256933257,"02/01/2022",16,4,0,1
"https://amazon.com/dp/B0B1TDJ2LL","B0B1TDJ2LL","Dreamsmith 3 Inch 5-Zone Memory Foam Mattress Topper, Cooling Gel Infused Foam Mattress Topper, CertiPUR-US Certified, Full","Dreamsmith","FBA","Home & Kitchen",59627,"Mattress Toppers",69.99,3,198,55,13858.02,105,3.9,"Yuting US",1,"N/A","N/A","Small Oversize",14.3,19.75,14.05,12.451635,1102.2420138888888,2755.605034722222,"09/01/2022",8,7,3,1.89
"https://amazon.com/dp/B0B28NNXTG","B0B28NNXTG","Erosebridal Nautical Anchor Curtains & Drapes Vintage Sail Boat Lighthouse Curtains,Conch Starfish Seashell Blackout Curtains 76Wx54L Ocean Wave Window Treatments,Sketch Style World Map Kitchen Decor","Erosebridal","FBM","Home & Kitchen",2622253,"Panels",39.99,"N/A",1,-25,39.99,1,5,"erosebridal",1,"N/A","N/A","Large Standard-Size",7,1,11,1.74,"N/A","N/A","12/01/2022",8,7,259,1
