"URL","ASIN","Title","Brand","Fulfillment","Category","BSR","Subcategory","Price","Price Trend (90 days) (%)","Monthly Sales","Sales Trend (90 days) (%)","Monthly Revenue","Review Count","Reviews Rating","Seller","Number of Active Sellers","Last Year Sales","Sales Year Over Year (%)","Size Tier","Width","Height","Length","Weight","Storage Fee (Jan - Sep)","Storage Fee (Oct - Dec)","Best Sales Period","Age (Month)","Number of Images","Variation Count","Sales to Reviews"
"https://amazon.com/dp/B09R9L8LBT","B09R9L8LBT","Two Movable/Adjustable Washing Machine Base, Washing Machine Stand With Brake Lifter, Refrigerator Base Mobile Cart,Suitable for Refrigerator Base, Dryer Base, Furniture Movers (Silver)","MayLove-US","FBA","Appliances",2626,"Stacked Washer & Dryer Units",27.99,11,28,107,783.72,7,4,"MayLove-US",1,178,"N/A","Small Oversize",5.71,19.69,2.91,3.84111,90.88083583333334,227.20208958333333,"02/01/2023",14,7,3,4
"https://amazon.com/dp/B08C4TDH37","B08C4TDH37","LJMG Outdoor Refrigerators Car Mini Retro Refrigerator 13L,Bedrooms Mini Fridge Freezer,Mute Compact Fridge 12V DC /220V AC,Fruit Cold Storage,Energy Saving,Skincare & Cosmetic","LJMG","FBM","Appliances",19690,"Refrigerators",360.88,-6,0,0,0,"N/A","N/A","GVSSE",1,"N/A","N/A","N/A",13.779527559055,17.716535433071,13.779527559055,"N/A","N/A","N/A","-",26,7,2,"N/A"
"https://amazon.com/dp/B091MGMJGH","B091MGMJGH","WHS507FWESS1 28"" Convertible Upright Freezer with 13.8 cu. ft. Capacity, Energy Star, Automatic Defrost, Interior Lighting, in Stainless Steel","Deals","FBM","Appliances",9483,"Upright Freezers",800,"N/A",0,0,0,2,4.5,"CyberSavings",4,2,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","12/01/2021",24,2,0,0
"https://amazon.com/dp/B0BQTZ81ZV","B0BQTZ81ZV","Twin Tub with Built-in Drain Pump 26Lbs Semi-automatic Twin Tube Washing Machine for Apartment, Dorms, RVs, Camping and More, White&Black US Standard","fonhunt","FBM","Appliances",6209,"Portable Washers",239.99,-16,2,,479.98,"N/A","N/A","Caredocmall",1,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","03/01/2023",3,8,0,"N/A"
"https://amazon.com/dp/B09PMHN35H","B09PMHN35H","3.0 Cu.Ft Compact Refrigerator with 2 Doors, Mini Fridge with Freezer, 37dB Quiet, 7-Settings Mechanical Thermostat, LED Lights, Small Refrigerator for Bedroom Office, Dorm or Garage, Black","Frestec","FBM","Appliances",403,"Refrigerators",179.99,-14,142,-19,25558.58,145,4.3,"KLYVOTEK",1,2252,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","11/01/2022",15,7,6,0.98
"https://amazon.com/dp/B08T5PXB3B","B08T5PXB3B","GE® 24"" 2.4 cu. ft.Capacity Front Load Washer/Condenser Dryer Combo","GE APPLIANCES","-","Appliances",13756,"Washers",1977.88,-4,0,0,0,"N/A","N/A",,1,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","07/01/2022",21,7,0,"N/A"
"https://amazon.com/dp/B09X9GHJTW","B09X9GHJTW","Hamilton Beach HBFR7500, 2 Door Apartment Size Retro Refrigerator with Top Freezer, 7.5 cu ft, Stainless","Hamilton Beach","Amazon","Appliances",5083,"Refrigerators",804.71,-21,8,0,6437.68,3,3.3,"Amazon",1,"N/A","N/A","Special Oversize",23,55,23,80.012835,"N/A","N/A","10/01/2022",10,4,0,2.67
"https://amazon.com/dp/B0BS3P66KL","B0BS3P66KL","Mini Washing Machine Portable Turbine Washer,Portable Washing Machine with USB and Speed Control for Travel Business Trip or College Rooms (Washer)","DESVET","FBA","Appliances",2869,"Portable Washers",20.99,-63,44,,923.56,10,1.7,"合肥宽怼商贸有限公司",1,"N/A","N/A","Large Standard-Size",5.24,6.57,2.64,0.63945,36.291585,126.23159999999999,"02/01/2023",3,5,0,4.4
"https://amazon.com/dp/B09LYHNQZ7","B09LYHNQZ7","Gevi Household Countertop Ice Maker Machine, 2 Ice Sizes Optional, 9 Pcs in 6-8 Mins, 26Lbs/Day, Self Cleaning, Portable Compact Mini Icemaker with Ice Scoop and Basket for Home Party Kitchen (White)","Gevi Household","FBA","Appliances",996,"Ice Makers",134.99,"N/A",55,-41,7424.45,604,4.4,"Gevi Household",1,"N/A","N/A","Small Oversize",13,14.8,10.6,18.652095,566.5111111111111,1416.2777777777778,"12/01/2022",15,7,3,0.09
"https://amazon.com/dp/B0B2W7L6WV","B0B2W7L6WV","Portable Washing Machine - Mini Washing Machine with Drain Basket & 3 Mesh Laundry Bags, Portable Washer for Underwear, Bra, Baby Clothes, Socks, Stockings,Chinese Plug (Requires Additional Converter)","HOYTAMDAR","FBA","Appliances",8122,"Portable Washers",149.99,"N/A",0,100,0,1,1,"HOYTAMDAR-US",1,"N/A","N/A","Small Oversize",15.25,15.5,8.25,7.000875,541.6927083333333,1354.2317708333333,"08/01/2022",9,9,0,0
"https://amazon.com/dp/B08CVN9SF4","B08CVN9SF4","Kenmore 61653 7.4 Cubic Feet Front Load Electric Dryer with Steam Technology, White","Kenmore","Amazon","Appliances",4276,"Dryers",899.99,"N/A",4,-88,3599.96,20,4.6,"Amazon",1,175,62,"Special Oversize",31,45,29,139.023045,"N/A","N/A","02/01/2022",32,8,0,0.2
"https://amazon.com/dp/B09WDHDHMM","B09WDHDHMM","Countertop Dishwasher, 4 Sets Compact Mini Dishwasher With 4 Washing Modes,Water Tank,Dual Spray Arms, Fruit & Vegetable Soaking,White&Black","Volowoo","FBM","Appliances",11578,"Countertop Dishwashers",325.99,"N/A",0,0,0,"N/A","N/A","Volowoo-Direct",1,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","04/01/2022",12,9,0,"N/A"
"https://amazon.com/dp/B09TBH1462","B09TBH1462","GE 30 Inch Freestanding Top Freezer Refrigerator with 19.11 cu. ft. Total Capacity, 2 Glass Shelves, 5.6 cu. ft. Freezer Capacity, Right Hinge, Crisper Drawer, Frost Free Defrost (Black)","GE","FBM","Appliances",3632,"Refrigerators",708.96,7,0,-86,0,"N/A","N/A","CyberSavings",4,10,900,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","01/01/2023",639,6,3,"N/A"
"https://amazon.com/dp/B07J9HVS87","B07J9HVS87","Bertazzoni PROF486GDFSNET Professional Series Dual Fuel Range, 48"" DF, Black","Bertazzoni","FBM","Appliances",1305,"Freestanding Ranges",15588.89,2,8,0,124711.12,2,1,"Luxury 4 Less Appliances",1,"N/A","N/A","Special Oversize",48.1,35.9,25.2,420.1,"N/A","N/A","02/01/2023",54,7,49,4
"https://amazon.com/dp/B01N0CUG6J","B01N0CUG6J","Empava 32.5"" Wood Fired Artisan Pizza Oven for Outdoor Kitchen in Stainless Steel","Empava","Amazon","Appliances",3502,"Wall Ovens",1343.75,-4,0,0,0,2,3.1,"Amazon",1,2,"N/A","Special Oversize",35,35,30,75.011895,"N/A","N/A","05/01/2022",61,8,0,0
"https://amazon.com/dp/B08B4M9WQ1","B08B4M9WQ1","30"" Under Cabinet Range Hood, GASLAND Chef SR30BP Ducted Vent Hood, 300 CFM Slim Kitchen Stove Hood, 3 Speed Exhaust Fan with 2 LED Lamps, Dishwasher Safe Aluminum Filter, 3-Way Venting","GASLAND","FBA","Appliances",1091,"Range Hoods",159.99,"N/A",58,,9279.42,89,3.8,"Gasland Direct",1,"N/A","N/A","Small Oversize",22,32.2,8.25,23.004765,1623.416666666667,4058.541666666667,"02/01/2023",34,7,3,0.65
"https://amazon.com/dp/B00JPVBUHW","B00JPVBUHW","PEERLESS PREMIER EAK100BP Premier 2.42 Cu. Ft. Freestanding Electric Range, Black","Peerless-Premier","FBM","Appliances",17607,"Freestanding Ranges",899.99,"N/A",0,0,0,"N/A","N/A","A1Quill Appliance",1,"N/A","N/A","Large Oversize",20.125,40,25.5,120.01,"N/A","N/A","03/01/2021",78,1,0,"N/A"
"https://amazon.com/dp/B09QX577X6","B09QX577X6","Portable Countertop Dishwasher Kitchen Mini Dish Bowl Washer Tabletop Automatic Dishwasher Deep Cleaning for Home, Apartment, RV (White & Grey)","YIYIBYUS","FBM","Appliances",12647,"Countertop Dishwashers",190,"N/A",0,0,0,1,5,"LIEASTGY",1,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","02/01/2022",14,9,2,0
"https://amazon.com/dp/B07N6J5Q1V","B07N6J5Q1V","Summit Appliance CR2110WHTK15 European Two-Burner Radiant Cooktop in White Ceramic Glass with Stainless Steel Frame, 115V Operation, Push-to-turn Controls, Residual Heat Indicator Light","Summit Appliance","FBM","Appliances",19926,"Cooktops",501.46,-4,0,0,0,1,5,"KART IT",5,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","03/01/2021",49,1,0,0
"https://amazon.com/dp/B08KDPJ66P","B08KDPJ66P","Ductless Flue Extension in Stainless Steel for EW46 Series Chimney Range Hood","Broan-NuTone","FBM","Appliances",16080,"Range Hoods",325.55,"N/A",0,0,0,"N/A","N/A","Buildcom",1,1,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","03/01/2022",30,1,0,"N/A"
"https://amazon.com/dp/B09HBQQ9SS","B09HBQQ9SS","Gas Cooktop 5 Burners, vinmax 30 Inches Portable Built-in Gas Hob Stainless Steel Gas Stove LPG/NG Dual Fuel with Automatic flame-out protection for RVs, Outdoor, Apartments","vinmax","FBA","Appliances",1283,"Cooktops",198.99,-1,1,400,198.99,3,2.8,"Amazjoy",1,17,"N/A","Small Oversize",21.9,31.8,7.85,27.705825,1518.5824999999998,3796.4562499999993,"06/01/2022",16,6,2,0.33
"https://amazon.com/dp/B09VG4Y93D","B09VG4Y93D","PULABO Practical Design and DurableKitchen Oven Gas Cooker Stove Range Cooktop Burner Clean Protection Cover Mat Pad Protector Liner Accessory Black&4pcs Creative and Exquisite Workmanship","U-M","FBM","Appliances",17583,"Cooktops",5.34,"N/A",0,0,0,"N/A","N/A","shiyashangmao",1,"N/A","N/A","Large Standard-Size",0.78740157480315,0.78740157480315,0.78740157480315,0.11674008810573,"N/A","N/A","07/01/2022",12,5,0,"N/A"
