"URL","ASIN","Title","Brand","Fulfillment","Category","BSR","Subcategory","Price","Price Trend (90 days) (%)","Monthly Sales","Sales Trend (90 days) (%)","Monthly Revenue","Review Count","Reviews Rating","Seller","Number of Active Sellers","Last Year Sales","Sales Year Over Year (%)","Size Tier","Width","Height","Length","Weight","Storage Fee (Jan - Sep)","Storage Fee (Oct - Dec)","Best Sales Period","Age (Month)","Number of Images","Variation Count","Sales to Reviews"
"https://amazon.com/dp/B09Y1YZ1PG","B09Y1YZ1PG","UVTQSSP 3.94 Inch Black Oversized Large Number Candles Happy Birthday Candles Glitter Cake Topper Decoration for Party Wedding Anniversary Celebration Supplies Kids Adults (Shape 4 Black)","UVTQSSP","FBA","Grocery & Gourmet Food",44271,"Birthday Candles",6.29,"N/A",187,229,1176.23,42,4.7,"UVTQSSP",1,"N/A","N/A","Small Standard-Size",3.39,6.81,0.75,0.130095,6.91374609375,24.047812500000003,"10/01/2022",7,6,40,4.45
"https://amazon.com/dp/B09H9NPMC2","B09H9NPMC2","Oasis Supply Assorted Color Yarder Drink Cups - Great for Frozen and Tropical Drinks!- Set of X (Palm Tree - Assorted - 16oz)","Oasis Supply","FBA","Grocery & Gourmet Food",302486,"Fruit Juice",11.95,"N/A",2,0,23.9,3,4,"Oasis Supply Company",1,"N/A","N/A","Large Standard-Size",8,4,10,1,127.77777777777776,444.4444444444444,"11/01/2022",11,1,6,0.67
"https://amazon.com/dp/B0B46VW147","B0B46VW147","Creative Snacks Lemon Blueberry Drizzlers, 10 Oz, 6 Ct","Creative Snacks","FBA","Grocery & Gourmet Food",213919,"Snack & Trail Mixes",52.51,28,14,0,735.14,7,5,"Creative Snacks Co.",1,"N/A","N/A","Large Standard-Size",10.2,15.12,5.79,4.540095,356.56267499999996,1240.2179999999998,"09/01/2022",8,2,0,2
"https://amazon.com/dp/B0B9DYNTTG","B0B9DYNTTG","Greensbury Organic Grass-Fed Flank Steak (10 Steaks, 8oz each)","Greensbury","FBM","Grocery & Gourmet Food",594486,"Flank",165,"N/A",0,-167,0,"N/A","N/A","Valet Seller",1,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","01/01/2023",639,6,0,"N/A"
"https://amazon.com/dp/B0B5NR16N9","B0B5NR16N9","Dad's Root Beer Barrels Candy | Washburn Candy | Bulk Old Fashioned Hard Candy Individually Wrapped | Vintage Old School Candy | Resealable Bags (1 Pound)","zipbulkfoods","FBA","Grocery & Gourmet Food",233063,"Hard Candy",10.98,"N/A",30,318,0,5,5,"zipbulk",1,"N/A","N/A","Large Standard-Size",9.49,11.61,3.27,1.00989,143.86380328125,500.3958375,"02/01/2023",9,6,2,6
"https://amazon.com/dp/B08K3VBJHV","B08K3VBJHV","Moringa Loose Leaf Tea - Variety of Flavors! (Moringa Chamomile, 2 Oz)","PAISLEY FARM & CRAFTS MADE FRESH FOR A HEALTHY YOU","FBM","Grocery & Gourmet Food",674168,"Tea",13.79,"N/A",0,0,0,"N/A","N/A","Paisley Farm and Crafts",1,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","03/01/2021",26,9,12,"N/A"
"https://amazon.com/dp/B0B324TZZZ","B0B324TZZZ","Red BELL Peppers 8 Ounces Bulk Bag-Heat Sealed to Maintain Freshness-Crushed & Dried Spice Seasoning","Naturejam","FBA","Grocery & Gourmet Food",296674,"Ground Pepper",12.99,-18,0,0,0,1,5,"Marketplace Deals & More",0,"N/A","N/A","Large Standard-Size",2,8,9,8,57.49999999999999,199.99999999999997,"11/01/2022",10,5,0,0
"https://amazon.com/dp/B09S35VJ2T","B09S35VJ2T","Valentine's day Crunchy KitKat Milk White Crème Chocolate, 100+ Count Bars Kit Kat Crisp Wafers In Milk Chocolate","Tundras","FBA","Grocery & Gourmet Food",168164,"Candy & Chocolate Bars",21.99,7,41,-86,0,47,4.7,"Gila and Sweets",1,758,"N/A","Large Standard-Size",7.8346456692913,10.11811023622,3.1102362204724,2.03301,98.45040198746644,342.4361808259702,"04/01/2022",14,2,0,0.87
"https://amazon.com/dp/B00FGQTU3Q","B00FGQTU3Q","Ocean Spray Craisins Dried Cranberries, Strawberry Juice Infused, 25 pound box","Ocean Spray","Amazon","Grocery & Gourmet Food",626518,"Dried Fruit & Raisins",82.65,"N/A",0,0,0,"N/A","N/A","Amazon",1,"N/A","N/A","Large Standard-Size",13,8,17.1,26.85,"N/A","N/A","05/01/2021",97,1,0,"N/A"
"https://amazon.com/dp/B09CY94R1N","B09CY94R1N","Beef Bone Broth & Chicken Low Sodium Broth - 12 Pack by Zoup! – 6 Beef Bone Broth & 6 Low Sodium Chicken Broth - Gluten Free, Non GMO, Fat Free (32 oz Jars)","Zoup!","FBA","Grocery & Gourmet Food",460974,"Beef",88.92,"N/A",0,0,0,1,5,"Zoup! Specialty Products, LLC",1,2,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","08/01/2022",20,6,0,0
