"URL","ASIN","Title","Brand","Fulfillment","Category","BSR","Subcategory","Price","Price Trend (90 days) (%)","Monthly Sales","Sales Trend (90 days) (%)","Monthly Revenue","Review Count","Reviews Rating","Seller","Number of Active Sellers","Last Year Sales","Sales Year Over Year (%)","Size Tier","Width","Height","Length","Weight","Storage Fee (Jan - Sep)","Storage Fee (Oct - Dec)","Best Sales Period","Age (Month)","Number of Images","Variation Count","Sales to Reviews"
"https://amazon.com/dp/B0BC8HYDGZ","B0BC8HYDGZ","Skinny_Fast Acupressure Slimming Nose Ring, Acupressure Slimming Nose Ring, Acupressure Nose Ring, Fake Nose Ring Hoop Magnetic Septum Nose Ring, Fake Nose Ring for Women (Colorful)","Bamupo","FBM","Health & Household",585706,"Acupuncture",5.77,"N/A",0,50,0,5,2.2,"FengShiYong3",1,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","09/01/2022",7,9,8,0
"https://amazon.com/dp/B09W1B88Q8","B09W1B88Q8","Salon mats for Hair Stylist Barber Shop Salon Floor Chair Mat -Black Semi Circle Hair Stylist Station Mats Floor Mat (Black-9)","NALLBEIRRAA","FBM","Health & Household",842390,"Tools & Accessories",39.99,52,0,0,0,"N/A","N/A","Norbella Bala",1,"N/A","N/A","Special Oversize",15,25,55.9,11.5,"N/A","N/A","12/01/2022",7,9,9,"N/A"
"https://amazon.com/dp/B09DTPLTKL","B09DTPLTKL","Power Healing Crystals Polished Selenite Charging Square Plate/Tile Slab, Natural Selenite Plate for Cleansing, Metaphysical Meditation, Charging Crystals (Medium 2"" x 4"" x 0.75"", Weight: 9 Oz)","Power Healing Crystals","FBM","Health & Household",986002,"Healing Crystals",19,"N/A",0,0,0,1,5,"Delphine Callegher Art",1,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","11/01/2021",18,7,2,0
"https://amazon.com/dp/B0B6PMR1T2","B0B6PMR1T2","Vgo... 3-Pairs Reusable Household Gloves, Rubber Dishwashing gloves, Extra Thickness, Long Sleeves, Kitchen Cleaning, Working, Painting, Gardening, Pet Care (Size L, Green, HH4601)","Vgo...","FBA","Health & Household",7747,"Gloves",24.98,17,3722,36,92975.56,17423,4.4,"Vgo Glove",1,42815,"N/A","Large Standard-Size",4.96,7.2,2.13,0.63945,30.3738,105.64800000000001,"07/01/2021",8,6,77,0.21
"https://amazon.com/dp/B0B6PNF7GL","B0B6PNF7GL","Vgo... 1-Pair Reusable Household Gloves, Rubber Dishwashing gloves, Extra Thickness, Long Sleeves, Kitchen Cleaning, Working, Painting, Gardening, Pet Care (Size L, Green, HH4601)","Vgo...","FBA","Health & Household",7728,"Gloves",9.98,-8,3722,36,37145.56,17429,4.4,"Vgo Glove",1,42815,"N/A","Large Standard-Size",5.24,7.32,1.65,0.2205,25.271537499999997,87.901,"07/01/2021",8,6,77,0.21
"https://amazon.com/dp/B008VD7H90","B008VD7H90","Stein's Sports Mold Insole Without Flange Women's Medium #765-5297-0000","Steins","FBM","Health & Household",1037159,"Insoles",4.75,"N/A",0,0,0,"N/A","N/A","MedVetInternational",1,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","02/01/2022",42,1,0,"N/A"
"https://amazon.com/dp/B09VVFDZSN","B09VVFDZSN","S&C IRSOE Women's Orthotic Sandals Arch Support Flip Flop Slides, Slip Resistant & Shock Absorbing Toe-Post Sandal for Plantar Fasciitis, Flat Feet, High Arch, Heel Pain Relief Orthopedic Supportive Sandal","SESSOM&CO","FBA","Health & Household",225215,"Arch Supports",19.99,-1,46,-21,919.54,491,4.1,"Thearches Foot Support",1,1293,"N/A","Large Standard-Size",9.8,10,1.8,0.85113,70.43749999999999,244.99999999999997,"07/01/2022",12,7,18,0.09
"https://amazon.com/dp/B0B4M6N5QW","B0B4M6N5QW","Relaxxed — Best Herbal Formula for Stress Panic Attack (180 Capsules) | Natural Solution Helps Calm Symptoms Quickly and Provide Relief in Stressful Situations | Mellow Treatment for Men Women","Robert Youngs Acupuncture","FBA","Health & Household",418888,"Blended Vitamin & Mineral Supplements",32.99,"N/A",3,13,98.97,14,3.6,"Robert Youngs Acupuncture",1,24,"N/A","Large Standard-Size",3,3,4,0.05,14.374999999999998,49.99999999999999,"09/01/2022",9,3,2,0.21
"https://amazon.com/dp/B0B1WQB1CR","B0B1WQB1CR","MUXIANG Ebony Tobacco Handmade Smoking Pipe Straight Stems with Tobacco Pipe Filters","MUXIANG","FBA","Health & Household",1020180,"Tobacco Pipes",29.99,"N/A",0,0,0,"N/A","N/A","XIAOXIONGCRAFTS",1,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","-",9,7,0,"N/A"
"https://amazon.com/dp/B09TQRKR1W","B09TQRKR1W","YAOSHENG [200 Pack] 10.2 Inches Disposable Drinking Colorful Plastic Straight Straws Assorted Colors (0.23*10.2inch)","YAOSHENG","FBA","Health & Household",205426,"Straws",6.99,"N/A",2,-113,13.98,21,4.1,"YAOSHENG",1,296,"N/A","Large Standard-Size",5.51,11.22,2.56,0.310905,63.196026666666675,219.81226666666672,"08/01/2022",12,7,3,0.1
"https://amazon.com/dp/B09V6Z2XHK","B09V6Z2XHK","Allergy Research Group - Phyto Tick Defense - 120 Vegetarian Capsules","Allergy Research Group","FBM","Health & Household",535724,"Blended Vitamin & Mineral Supplements",44.99,23,2,-104,0,"N/A","N/A","River of Human Health",1,"N/A","N/A","Large Standard-Size",2.5,4.5,2.5,0.26,"N/A","N/A","01/01/2023",12,4,0,"N/A"
"https://amazon.com/dp/B0B5YHXP56","B0B5YHXP56","5 Pair of Half Insoles - Shoe Filler, Half-Sizer, Unisex Shoe Inserts to Make Big Shoes Fit a Half Size Smaller (Medium Pointy)","Lemrak","FBA","Health & Household",23442,"Insoles",9.95,"N/A",884,-1,0,1022,3.8,"Lemrak Sales",1,10879,"N/A","Large Standard-Size",2.91,4.88,1.42,0.07056,8.052050833333332,28.007133333333332,"09/01/2022",8,8,8,0.86
"https://amazon.com/dp/B09DW4D2MX","B09DW4D2MX","Power Healing Crystals Natural Pyrite Cluster, Real Raw Pyrite Stone, Pyrite Geodes Fools Gold, Rock, Reiki, Abundance Crystal Increase Energy, Willpower & Manifestation (Gigantic: 1kg - 2kg)","Power Healing Crystals","FBM","Health & Household",701397,"Healing Crystals",199,"N/A",0,0,0,2,3.5,"Delphine Callegher Art",1,2,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","10/01/2022",14,7,8,0
"https://amazon.com/dp/B0B14P4FQ8","B0B14P4FQ8","Ruisita 193 Pieces Blue Dinnerware Set Solid Tableware Set Including Disposable Paper Plates, Cups, Napkins, Cutlery, Table Cover for Party Supplies","Ruisita","FBA","Health & Household",80581,"Plates",21.99,-3,260,-49,5717.4,78,4.2,"Ruisita Tech",1,"N/A","N/A","Large Standard-Size",9.72,9.88,4.57,2.670255,175.24464750000004,609.5466000000001,"12/01/2022",8,7,10,3.61
"https://amazon.com/dp/B095JCYWTJ","B095JCYWTJ","Focus Willpower Motivation Manifest Success Stackable Crystal Intention Bracelet Set - Healing Crystals for Money | Mens Bracelet","Soul Charms Crystals","FBM","Health & Household",219386,"Stretch",22.99,"N/A",82,-37,1885.18,102,4.4,"Soul Charms Crystals",1,"N/A","N/A","Large Standard-Size",3.5,1,3.5,2.7,"N/A","N/A","07/01/2022",21,7,9,0.8
