"URL","ASIN","Title","Brand","Fulfillment","Category","BSR","Subcategory","Price","Price Trend (90 days) (%)","Monthly Sales","Sales Trend (90 days) (%)","Monthly Revenue","Review Count","Reviews Rating","Seller","Number of Active Sellers","Last Year Sales","Sales Year Over Year (%)","Size Tier","Width","Height","Length","Weight","Storage Fee (Jan - Sep)","Storage Fee (Oct - Dec)","Best Sales Period","Age (Month)","Number of Images","Variation Count","Sales to Reviews"
"https://amazon.com/dp/B08W4LWTMK","B08W4LWTMK","12x50 High Power Handheld Monocular Telescope- Waterproof Portable Scope Monocular- Monocular Telescope for Smartphone- Universal Adapter, 2.5 X More Stable Tripod -Hunting Birding Travel","BRUSH CREEK GVI","FBA","Camera & Photo",689,"Monoculars",14.99,16,13,-75,194.87,182,3.9,"Brush Creek GVI",1,107,"N/A","Large Standard-Size",4.61,7.83,2.44,1.08045,35.168825625,122.32634999999999,"07/01/2021",25,8,0,0.07
"https://amazon.com/dp/B09K3ST5BR","B09K3ST5BR","Dasinitm Adult Astronomical Telescope, Professional Refracting Telescope, 400mm Focal Length Large Multi-fold Monocular Telescope","Dasinitm","FBM","Camera & Photo",8486,"Monoculars",9.89,-53,0,0,0,"N/A","N/A","Dasinitm",1,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","10/01/2021",17,9,0,"N/A"
"https://amazon.com/dp/B09GY5ZYQV","B09GY5ZYQV","Dratrip Monocular Telescope for Smartphone, 40X60 Compact Monocular for Adults Kids, High Powered Waterproof Monoculars with Night Vision FMC BAK4 Prism for Bird Watching, Hunting, Camping, Hiking","Dratrip","FBM","Camera & Photo",3378,"Monoculars",25.99,-4,0,0,0,34,3.6,"XUE YAO",1,2,"N/A","Large Standard-Size",3.78,6.77,3.11,0.840105,"N/A","N/A","11/01/2021",18,7,0,0
"https://amazon.com/dp/B0000XMYQA","B0000XMYQA","Orion 5376 Paragon-Plus Binocular Mount without Tripod","Orion","FBM","Camera & Photo",976,"Binoculars",161.99,-4,63,67,10205.37,129,4.2,"Orion Telescopes & Binoculars",1,"N/A","N/A","Small Oversize",11.6,6.4,31.4,15.6,"N/A","N/A","02/01/2023",144,2,1,0.49
"https://amazon.com/dp/B07RB13G4C","B07RB13G4C","Monocular Telescope,Compact Portable Monoculars,for Outdoor Hunting, Bird Watching, Traveling, Sightseeing Fit for Adults and Kids (3025)","Focket","FBM","Camera & Photo",8483,"Monoculars",8.91,5,0,0,0,5,3,"Sorande",3,"N/A","N/A","Large Standard-Size",2.2834645669291,4.5669291338583,1.7322834645669,0.178605,"N/A","N/A","03/01/2021",44,9,2,0
"https://amazon.com/dp/B09HSBCW9J","B09HSBCW9J","10-30X50 Zoom Binoculars, HD Professional/Waterproof Fogproof Binoculars for Adults, with Low Light Night Vision, Durable and Clear FMC BAK4 Prism Lens, for Birds Watching Hunting Traveling Outdoor","AAJI","FBA","Camera & Photo",349,"Binoculars",118.98,3,101,-43,12016.98,272,4.1,"Yelaixiang",1,4133,"N/A","Large Standard-Size",8.54,8.54,3.19,2.23146,92.8991578472222,323.1275055555555,"03/01/2022",17,8,4,0.37
"https://amazon.com/dp/B0B7BWNB4G","B0B7BWNB4G","Binoculars for Bird Watching, 30x60 Mini Compact Binoculars for Kids and Adults, Portable Pocket Foldable Binoculars for Mountaineering, Outdoor Hunting, Blue","Generic","FBM","Camera & Photo",7522,"Binoculars",9.89,-57,0,0,0,"N/A","N/A","Dasinitm",1,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","-",8,7,3,"N/A"
"https://amazon.com/dp/B07H4MZZKK","B07H4MZZKK","Poulep 8×42 ED Binoculars HD Outdoor Birdwatching Binoculars.Waterproof, Durable Binoculars","Poulep","FBA","Camera & Photo",9720,"Binoculars",136.89,"N/A",0,0,0,1,5,"Dwnkool",1,"N/A","N/A","Large Standard-Size",10.04,13.58,4.37,2.87091,237.9141498611111,827.5274777777778,"-",8,7,0,0
"https://amazon.com/dp/B09YRVMWSC","B09YRVMWSC","Hilary Adjustable Periscope 5X20 Magnification for Pool and Beach Diving Dead Angle Observation Hunting Monocular Telescope, Black","Hilary","FBM","Camera & Photo",4119,"Monoculars",45.66,4,2,0,91.32,1,3,"Fuxinruisi",1,"N/A","N/A","Small Oversize",4.1338582677165,2.3622047244094,18.307086614173,1.295154185022,"N/A","N/A","02/01/2023",11,7,0,2
"https://amazon.com/dp/B09MK6CMY3","B09MK6CMY3","Night Vision Goggles Binoculars, Digital Infrared Night Vision with 32GB Memory Card","Vilania","FBA","Camera & Photo",558,"Binoculars",89,"N/A",66,0,5874,115,4.2,"Vilania",1,621,"N/A","Large Standard-Size",6.93,8.98,3.43,2.070495,85.23324906250001,296.463475,"02/01/2022",16,6,0,0.57
