"URL","ASIN","Title","Brand","Fulfillment","Category","BSR","Subcategory","Price","Price Trend (90 days) (%)","Monthly Sales","Sales Trend (90 days) (%)","Monthly Revenue","Review Count","Reviews Rating","Seller","Number of Active Sellers","Last Year Sales","Sales Year Over Year (%)","Size Tier","Width","Height","Length","Weight","Storage Fee (Jan - Sep)","Storage Fee (Oct - Dec)","Best Sales Period","Age (Month)","Number of Images","Variation Count","Sales to Reviews"
"https://amazon.com/dp/B0B1BFB6YF","B0B1BFB6YF","for Samsung Galaxy A42 5G Highland Cow Case,Western Highland Cow Sunflower Retro Howdy Boho Samsung Case for Women Men,Soft Silicone Shockproof with Trendy Graphic Design Case for Samsung A42 5G Cow","KAMINA","FBA","Cell Phones & Accessories",124500,"Basic Cases",15.98,"N/A",3,-82,47.94,1,5,"BIGEVE",1,"N/A","N/A","Small Standard-Size",1.1811023622047,3.1496062992126,0.39370078740157,0.022026431718062,0.5848108809078322,2.034124803157677,"01/01/2023",8,1,27,3
"https://amazon.com/dp/B08HQGDKJK","B08HQGDKJK","Crystal Clear Designed for iPhone 12 Mini Case Crystal Clear Ring Kickstand Holder Shockproof Anti-Scratch Transparent Flexible TPU Edge Plating Bumper Cover Phone Case - Black","nipaituo","FBA","Cell Phones & Accessories",523865,"Basic Cases",12.99,"N/A",0,0,0,5,3.8,"Nipaituo-US",1,"N/A","N/A","Small Standard-Size",4.65,7.36,0.47,0.14994,6.422941666666666,22.340666666666664,"07/01/2021",25,7,5,0
"https://amazon.com/dp/B09MZ5W84X","B09MZ5W84X","Naiadiy Silicone Card Case with Card Holder, Shockproof Wallet Cover for iPhone 13 6.1 Inch 2021 - Dark Green","Naiadiy","FBA","Cell Phones & Accessories",14867,"Basic Cases",13.99,"N/A",209,11,2923.91,79,3.8,"Naiadiy",1,2129,"N/A","Small Standard-Size",3.43,6.57,0.67,0.07056,6.028921718750001,20.970162500000004,"01/01/2023",14,6,16,2.65
"https://amazon.com/dp/B097R7S3Z3","B097R7S3Z3","[HANTORA] iPhone12 Pro MAX Three Fold Wallet case - Leather case with Card Holder - [Simple + Luxury] for Women and Men,WH-12PROMAX-TAUPE","Hanatora","FBM","Cell Phones & Accessories",517132,"Basic Cases",68.34,-5,0,0,0,9,4.5,"Amazon Japan",1,"N/A","N/A","Large Standard-Size",5.3543307086614,7.8740157480315,1.496062992126,0.55125,"N/A","N/A","08/01/2022",9,10,36,0
"https://amazon.com/dp/B0B5G4Y47L","B0B5G4Y47L","Designed for SCHOK Volt SV55 SV55216 Case,Blue Love Hearts Coffee Latte Swirl Valentines Romantic Designed for SCHOK Case Women Girl,Soft Silicone Case for SCHOK","diainena","FBA","Cell Phones & Accessories",39128,"Basic Cases",15.29,"N/A",76,216,1162.04,12,4.7,"yunnankanjiudianzishangwuyouxian",1,"N/A","N/A","Small Standard-Size",4.1338582677165,7.3228346456693,0.59055118110236,0.055125,7.138347815081377,24.82903587854392,"02/01/2023",7,5,22,6.33
"https://amazon.com/dp/B0B3XNBL78","B0B3XNBL78","Goodsprout Compatible with Samsung Galaxy S22 Case,Angry Red Lion Amazing Pattern Design Shockproof Anti-Scratch Hard PC Back Case for Samsung Galaxy S22 Case","Goodsprout","FBM","Cell Phones & Accessories",200514,"Basic Cases",12.99,"N/A",0,-133,0,"N/A","N/A","weiyixing",1,"N/A","N/A","Small Standard-Size",3.1496062992126,0.39370078740157,6.2992125984252,0.1323,"N/A","N/A","12/01/2022",639,6,0,"N/A"
"https://amazon.com/dp/B09RKGLBDR","B09RKGLBDR","Black 125 Design Wrapping Vinyl Skin for Apple Pencil 2nd Generation Only, AP2-B-24 (2 Units Include, Black 125)","POP SKIN","FBA","Cell Phones & Accessories",109933,"Décor",7.99,"N/A",6,-51,47.94,11,3.9,"POP SKIN US",1,"N/A","N/A","Large Standard-Size",2.72,7.36,0.94,0.07056,7.5141511111111114,26.136177777777778,"01/01/2023",11,6,8,0.55
"https://amazon.com/dp/B0B1F31HY7","B0B1F31HY7","ZOEII Phone Case for S21 FE Case for Samsung Galaxy S21 FE Phone Case,[Military Grade Anti-Drop] Flexible Bumper Shockproof Phone case for Samsung Galaxy S21 FE Case Blue","ZOEII","FBA","Cell Phones & Accessories",24938,"Basic Cases",16.99,"N/A",125,-32,2123.75,44,4.3,"YI-QI",1,"N/A","N/A","Small Standard-Size",4.37,7.99,0.67,0.11025,9.341322621527778,32.49155694444445,"12/01/2022",639,6,40,2.84
"https://amazon.com/dp/B09PV5Y9WK","B09PV5Y9WK","VAKS Liquid Silicone Case for iPhone 13 Pro Max 2021,Shockproof Anti-Fingerprint Anti-Scratch Slim Thin Soft Gel Rubber Case for iPhone 13 Pro Max (6.7 inch),Black","VAKS","FBA","Cell Phones & Accessories",265829,"Basic Cases",6.95,"N/A",8,117,55.6,32,4.3,"VAKS-US",1,59,"N/A","Small Standard-Size",3.3858267716535,8.4251968503937,0.66929133858268,0.0882,7.623692111994832,26.517189954764635,"11/01/2022",13,7,2,0.25
"https://amazon.com/dp/B09D8QBFGZ","B09D8QBFGZ","Compatible with Moto G Power 2021 Case,Wallet Case Hidden Card Slot Holder Shockproof TPU and PC Dual Layer Protective Case Cover for Motorola Moto G Power 2021,Blue Sky Flower Moon Butterfly","Vobber","FBA","Cell Phones & Accessories",436073,"Basic Cases",12.97,"N/A",0,0,0,3,5,"Vobber",1,"N/A","N/A","Large Standard-Size",8.03,9.41,0.79,0.11025,23.836232482638884,82.9086347222222,"10/01/2022",639,7,0,0
