"URL","ASIN","Title","Brand","Fulfillment","Category","BSR","Subcategory","Price","Price Trend (90 days) (%)","Monthly Sales","Sales Trend (90 days) (%)","Monthly Revenue","Review Count","Reviews Rating","Seller","Number of Active Sellers","Last Year Sales","Sales Year Over Year (%)","Size Tier","Width","Height","Length","Weight","Storage Fee (Jan - Sep)","Storage Fee (Oct - Dec)","Best Sales Period","Age (Month)","Number of Images","Variation Count","Sales to Reviews"
"https://amazon.com/dp/B09NJGTKCX","B09NJGTKCX","Blend Alpaca Yarn Wool 2 Skeins 200 Grams DK Weight - Heavenly Soft and Perfect for Knitting and Crocheting (Burgundy, DK Weight)","Alpaca Warehouse","FBA","Arts, Crafts & Sewing",13159,"Yarn",18.99,"N/A",336,-39,6380.64,424,4.3,"Alpaca Warehouse",1,3030,-20,"Large Standard-Size",5.6692913385827,7.0866141732283,2.1653543307087,0.45423,34.737766325926884,120.82701330757178,"12/01/2021",15,3,110,0.79
"https://amazon.com/dp/B07X1XHN7L","B07X1XHN7L","Aphila 5D Diamond Painting Kits for Adults and Beginner Full Drill Round Resin Rhinestone Diamond Embroidery Cross Stitch Arts Craft Supply Home Decor Gift 10x12inches,German Shepherd Dog","Aphila","FBM","Arts, Crafts & Sewing",753293,"Adults' Paint-By-Number Kits",7.99,"N/A",0,0,0,7,3.9,"RENZHI TECH",1,3,-77,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","01/01/2022",32,7,2,0
"https://amazon.com/dp/B0B5DYTH37","B0B5DYTH37","FORBELL Heat Transfer Vinyl, 12'' × 9.8ft Vinyl Rolls, Easy Cut & Weeded HTV Vinyl (Fluorescent Pink), 016","FORBELL","FBA","Arts, Crafts & Sewing",210171,"Iron-on Transfers",9.99,-7,40,1275,399.6,2,5,"LRISING",1,"N/A","N/A","Large Standard-Size",1.93,12.13,1.89,0.63945,17.667913593749997,61.45361249999999,"02/01/2023",8,7,10,20
"https://amazon.com/dp/B08WCTZ1ZD","B08WCTZ1ZD","Nuburi - Size #5 - Zipper by The Yard - 5 Yards of Make Your Own Bulk Zipper - with 15 Zipper Pulls (5 Yards - 15 Pulls - Brown #1)","Nuburi Handmade","FBA","Arts, Crafts & Sewing",184304,"Zippers",9.95,"N/A",4,-109,39.8,122,4.7,"Trader Pete's",1,350,"N/A","Large Standard-Size",4.84,5.31,1.73,0.350595,17.753800624999997,61.75234999999999,"09/01/2021",639,2,23,0.03
"https://amazon.com/dp/B0B7F74T38","B0B7F74T38","Vintage Life Inc Rosewood Set of 15 Ergonomic Crochet Hooks 3.5 MM to 25 MM, Wooden Yarn Crochet Hooks (Only Hooks), Brown","Vintage Life Inc","FBM","Arts, Crafts & Sewing",1011012,"Crochet Hooks",39.99,"N/A",0,-100,0,"N/A","N/A","Vintage Life Inc.",1,"N/A","N/A","Large Standard-Size",3.5,8.6,3.5,0.66,"N/A","N/A","12/01/2022",6,9,0,"N/A"
"https://amazon.com/dp/B07S64T345","B07S64T345","Deb's Cats N Quilts Scrap Dance Stars pattern","Deb's Cats N Quilts","FBA","Arts, Crafts & Sewing",1272545,"Sewing Patterns & Templates",13.15,"N/A",0,0,0,"N/A","N/A","Imagine-Crafts",1,1,"N/A","Small Standard-Size",5.5905511811024,8.5826771653543,0.039370078740157,0.05,0.7543085678909697,2.623681975272938,"08/01/2022",46,1,0,"N/A"
"https://amazon.com/dp/B08Q2F2Q5L","B08Q2F2Q5L","PREMIER YARNS Emerald Yarn Parfait Chunky","Premier Yarns","FBM","Arts, Crafts & Sewing",70008,"Yarn",11.61,3,20,10,150,1,5,"-Supermart",2,"N/A","N/A","Large Standard-Size",4,3.25,8,3.2,"N/A","N/A","01/01/2023",12,1,0,20
"https://amazon.com/dp/B0957ZXMNP","B0957ZXMNP","BDI175945 Beadings Watermelon Tourmaline Loose Bead for Jewelry Making 6-12mm Round Ball Stone Crystal DIY Necklace Bracelet 15inch A181 - ( Type: / Dia: 10mm )","N/A","FBM","Arts, Crafts & Sewing",1412982,"Beads & Bead Assortments",16.99,"N/A",0,0,0,"N/A","N/A","Actome",1,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","-",20,1,4,"N/A"
"https://amazon.com/dp/B09WQW8NPM","B09WQW8NPM","SUNNYCLUE 50Pcs 5 Colors Butterfly Charms Butterflies Charm Enamel Insect Charms Alloy Butterfly Charm for Jewelry Making Charms Women DIY Craft Necklace Earrings Bracelet Craft Findings Beginners","SUNNYCLUE","FBA","Arts, Crafts & Sewing",274390,"Charms",10.79,-10,0,-100,0,1,5,"SUNNYCLUE US",2,"N/A","N/A","Small Standard-Size",2.8740157480315,2.9133858267717,0.59055118110236,0.240345,1.9744677366651584,6.867713866661421,"09/01/2022",9,5,0,0
"https://amazon.com/dp/B00BXIVKBG","B00BXIVKBG","Paper House Productions STDM-0120 3D Sticker 4.5"" x 7"" Sheet, Pansy","Paper House Productions","FBM","Arts, Crafts & Sewing",194398,"Stickers & Sticker Machines",4.99,"N/A",7,533,34.93,10,4.2,"Lucky_13",4,43,187,"Small Standard-Size",4.6,0.3,6.9,0.022046001186075,"N/A","N/A","06/01/2022",99,2,0,0.7
