"URL","ASIN","Title","Brand","Fulfillment","Category","BSR","Subcategory","Price","Price Trend (90 days) (%)","Monthly Sales","Sales Trend (90 days) (%)","Monthly Revenue","Review Count","Reviews Rating","Seller","Number of Active Sellers","Last Year Sales","Sales Year Over Year (%)","Size Tier","Width","Height","Length","Weight","Storage Fee (Jan - Sep)","Storage Fee (Oct - Dec)","Best Sales Period","Age (Month)","Number of Images","Variation Count","Sales to Reviews"
"https://amazon.com/dp/B0B74R7G6Q","B0B74R7G6Q","SHNMIN 14 Inch Curly Ponytail Extension for Women Dark Brown Wrap Around Clip in Pony Tail Hair Extensions Synthetic Natural Wavy Ponytails Heat Resistant Fiber for Daily Use","SHNMIN","FBA","Beauty & Personal Care",121349,"Hairpieces",8.99,-43,166,-11,1492.34,52,3.7,"Baimu Hair",1,"N/A","N/A","Large Standard-Size",5,8.1102362204724,2.3228346456693,0.218295,37.61206307134831,130.82456720468977,"02/01/2023",8,7,7,3.25
"https://amazon.com/dp/B0B5R8XKMC","B0B5R8XKMC","Dinoce 10A V Part Wig Human Hair Body Wave Wig Upgrade U Part Human Hair Wig Brazilian Wigs Human Hair,Glueless Body Wave V Part Wig Human Hair No Leave out Half Wig Human Hair 150% Density 22 Inch","Dinoce","FBA","Beauty & Personal Care",129610,"Wigs",103.99,"N/A",103,65,10298.97,6,4.4,"LQ Beauty Co.,LTD",1,"N/A","N/A","Large Standard-Size",11.14,15.51,3.39,0.619605,233.88482218750002,813.5124250000001,"02/01/2023",7,6,0,1.34
"https://amazon.com/dp/B09YH1GXW2","B09YH1GXW2","100% Pure Kolinsky Hair Acrylic Nail Brush Size 12,Oval Crimped Pressed Shaped Acrylic Nail Brushes,Acrylic Powder Brush Set Professional Manicure for DIY Home Salon,Blue","golden maple","FBA","Beauty & Personal Care",22989,"Nail Art Brushes",13.99,-57,535,0,7484.65,186,4.1,"ROHEWGH WLIAMS",1,"N/A","N/A","Large Standard-Size",2.09,8.86,0.94,0.130095,6.950454652777777,24.175494444444443,"03/01/2023",11,7,37,2.88
"https://amazon.com/dp/B0B2449QKN","B0B2449QKN","ohora Starter Set - Gel Lamp & Semicure Gel Nail Polish Strips - N Tint Jade & N Tint Black - Long-Lasting and Salon-Quality - Easy to Apply & Remove - Toxin-Free & Cruelty-Free","ohora","FBA","Beauty & Personal Care",9971,"Nail Polish",49,"N/A",1552,25,76048,666,4.1,"ohora official",1,"N/A","N/A","Large Standard-Size",6.14,9.17,1.14,0.460845,25.629958958333326,89.14768333333332,"02/01/2023",10,9,28,2.33
"https://amazon.com/dp/B09P575HV3","B09P575HV3","Karma Organic Nail Polish Remover & Kids Nail Polish Bundle – Natural Soybean Tea Tree Nail Polish Remover (4FL-Oz) Kids Nail Polish Box Set No. 1 (Pack of 4)","karma organic","FBA","Beauty & Personal Care",1136754,"Nail Polish Remover",28.76,"N/A",0,-150,0,"N/A","N/A","karma organic",1,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","12/01/2022",15,9,0,"N/A"
"https://amazon.com/dp/B0B26R6MLQ","B0B26R6MLQ","Victoria's Secret Benefits Lip Care Set","Victoria's Secret","FBA","Beauty & Personal Care",330024,"Lip Glosses",19.99,"N/A",2,-142,0,50,4.6,"Victoria's Secret",1,"N/A","N/A","Large Standard-Size",2.52,6.3,2.32,0.240345,14.707349999999998,51.15599999999999,"12/01/2022",10,3,0,0.04
"https://amazon.com/dp/B096ZSRWGR","B096ZSRWGR","Hahoness Goddess Wavy Locs Crochet Hair 16 Inch 1 Pack Pre Looped Curly Soft Ombre Ginger Faux Locs Dreadlock Synthetic Ombre Braiding Hair Extensions For Black Women(16 Inch-1 Pack,OT1B/350)","hahoness","FBA","Beauty & Personal Care",46596,"Hair Extensions",9.98,"N/A",258,12,2574.84,525,4.1,"Luck fairy",1,3146,"N/A","Large Standard-Size",3.7007874015748,11.338582677165,1.9291338582677,0.14994,32.32366700953743,112.43014612013019,"07/01/2022",21,4,32,0.49
"https://amazon.com/dp/B09TB7RP9F","B09TB7RP9F","Full and Fluffy Lashes Natural Looking 5D Mink Eyelashes Faux False Eyelashes Thick Eyelashes Pack of 1 Pair (Sold Per Bundle of 2 Pairs) (12mm), Black","Generic","FBA","Beauty & Personal Care",1127336,"False Lashes",7.48,"N/A",0,0,0,2,4,"Finest Solutions",1,"N/A","N/A","Small Standard-Size",3.5,0.5,4.25,0.6,2.9698350694444446,10.329861111111112,"04/01/2022",12,3,1,0
"https://amazon.com/dp/B095C4NCBR","B095C4NCBR","Ofanyia Green Tea Mask Stick Facial Skin Care Deep Cleansing Oil Control Blackhead Acne Removal Green Tea Clay Mask Stick","Ofanyia","FBM","Beauty & Personal Care",1346481,"Masks",12.99,"N/A",0,0,0,"N/A","N/A","Hanyia",1,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","-",22,7,0,"N/A"
"https://amazon.com/dp/B09JCRBVNP","B09JCRBVNP","Kamize Fake Press Nails Coffin XL Press on Nails Long Green Flase Nails Full Cover Geometry Stick on Nails for Women and Girls24PCS","Kamize","FBA","Beauty & Personal Care",739077,"Press On Nails",8.99,"N/A",0,0,0,7,4.5,"Kamize",1,14,"N/A","Small Standard-Size",2.76,5.31,0.67,0.03969,3.9208818749999987,13.637849999999997,"03/01/2022",17,7,0,0
